elevation,slope,waterDistance,vegetationCoverage,rainfall,duration,rockType,landslide,debris_flow,barrier_lake,torrential_flood,water_logging
35,45.1,95,75,5,45.3,3,0,0,0,0,0
1886,32.4,88,94,55,2,5,1,1,1,0,1
38.2,30,30,86,42,44,5,1,1,1,1,1
27.9,39.8,30,87,48,5,5,1,0,0,0,0
38.5,34.1,59,85,74,32.6,5,1,1,1,0,1
28.9,28.3,40,87,63,28.3,5,1,0,0,1,0
20.9,75.5,77,62,18,18.1,3,0,0,0,0,0
23.9,57.1,40,32,21,25.6,3,0,0,1,0,0
28.6,52.9,68,78,25,30.4,3,0,0,1,0,0
40.4,29,40,90,56,17.9,5,1,0,0,0,0
24.7,30.7,95,94,90,21.1,5,1,1,1,0,1
30.7,29.4,58,82,60,11.4,5,1,0,0,0,0
42.5,28.9,40,94,75,14.3,5,1,0,0,0,0
16.5,65.7,39,55,23,30,3,0,1,1,0,0
17.6,27.7,30,88,80,28.6,5,1,1,1,0,1
37.1,25.4,91,90,69,80,5,1,1,1,1,1
1949,25.5,459,84,84,4,5,1,1,0,0,1
1650,31,392,95,81,3,5,1,1,1,1,1
31.8,25.9,62,85,71,22.2,5,1,0,1,0,0
31.2,67.6,79,56,38,7,3,0,1,1,0,0
1867,87.8,58,54,36,6,3,0,0,0,1,0
43,27.7,52,89,41,7.1,5,1,1,1,0,1
2369,29.1,79,89,46,2,5,1,1,1,1,1
25.8,66.6,82,47,31,11.1,3,0,0,0,0,0
451,39,82,93,76,2,5,1,0,0,0,0
30,32,53,94,58,5.1,5,1,1,1,0,1
42.7,31,49,92,77,13.2,5,1,1,1,0,1
20,50,30,41,37,29.5,3,0,1,1,0,0
27.7,88,75,47,14,30.8,3,0,0,0,0,0
37.4,37.9,54,89,80,15.4,5,1,1,1,0,1
670,84.2,84,64,12,2,3,0,0,0,0,0
29.9,86,76,36,18,8.5,3,0,0,0,0,0
34.7,27.9,40,92,88,13.3,5,1,1,1,0,1
526,80.6,283,49,35,4,3,0,1,1,0,0
2098,53.6,259,49,17,2,3,0,1,0,1,0
24.4,34.5,30,82,75,23.1,5,1,1,1,0,1
38.8,87.5,33,33,39,23.8,3,0,0,0,0,0
868,86.4,140,62,27,4,3,0,1,1,1,0
23.4,81.1,52,36,13,50,3,0,0,0,0,0
36.2,32.7,94,81,91,48,5,1,1,0,0,1
1614,74.5,450,54,1,6,3,0,0,0,0,0
20.4,27.5,30,92,80,10,5,1,1,1,1,1
1630,36.6,169,92,98,1,5,1,1,1,1,1
38.2,29,83,89,56,8.9,5,1,1,1,0,1
30.8,79,67,31,4,22.2,4,0,1,0,0,0
820,66.9,917,55,4,2,4,0,0,0,0,0
783,63.2,79,52,33,4,4,0,1,1,0,1
20,34.5,93,92,42,8.4,5,1,0,0,0,0
17.9,77.8,30,43,26,8,4,0,0,0,1,0
43.4,47.8,69,43,4,40,4,0,0,0,0,0
30.3,45.3,40,34,12,24.1,4,0,1,1,0,0
37.1,39.4,87,82,96,6,5,1,1,0,0,1
721,48.6,52,70,20,1,4,0,1,0,0,0
43.8,31.8,51,87,74,29.5,5,1,1,1,0,1
612,70.5,64,70,37,3,4,0,1,1,1,0
2370,54.2,419,58,27,4,4,0,1,1,1,0
22.8,68.2,69,33,8,28,4,0,0,0,1,0
26.9,85.5,95,63,13,21.1,4,0,0,0,0,0
28.9,38.2,69,89,97,21.1,5,1,1,1,0,1
1708,54.8,978,34,19,3,4,0,0,0,0,0
25.8,27.5,40,91,80,20,5,1,1,1,0,1
15.9,89.1,68,45,8,20,4,0,0,0,0,0
17.4,26.6,30,83,43,22.9,5,1,1,0,0,1
1532,74.2,547,60,40,2,4,0,0,0,0,0
454,65.6,136,34,14,4,4,0,0,0,0,0
32.2,25.3,43,90,81,41.3,5,1,1,1,0,1
1277,28,338,86,61,2,5,1,1,0,0,1
41.1,33.9,31,83,63,18.8,5,1,1,1,0,1
29.5,36.2,78,92,80,31.8,5,1,1,0,0,1
31.3,27.8,61,83,84,11,5,1,1,1,0,1
799,54.7,1500,51,10,3,4,0,0,0,0,0
37.9,29.9,30,85,61,9.6,5,1,0,0,1,0
20,62.4,50,33,36,15.8,4,0,1,1,0,0
31,38.1,88,87,53,30.8,5,1,0,1,0,0
36.4,45.7,59,42,37,18.5,4,0,0,0,0,0
29.3,32.3,49,86,92,26.2,5,1,0,0,0,0
38.2,36.9,61,85,96,8.8,5,1,1,1,0,1
33.2,35.1,49,94,97,13.5,5,1,1,0,0,1
34.1,86.8,77,48,20,12.3,4,0,0,0,1,0
20,56.7,40,37,23,40,4,0,0,1,0,0
47.9,33.4,35,91,96,12.4,5,1,1,1,0,1
978,74.6,160,79,5,2,4,0,1,1,0,0
1521,33.1,204,87,75,4,5,1,0,1,1,0
15,25.3,32,82,67,37.7,5,1,1,1,1,1
41.7,30.3,95,80,91,25,5,1,1,1,0,1
19.4,32.1,56,82,62,46.7,5,1,1,0,0,1
45.7,26.3,48,83,80,9.1,5,1,1,1,0,1
38.6,75.8,30,47,8,40,4,0,1,1,0,0
1841,66,228,75,10,2,4,0,0,0,1,0
38.2,37.4,40,81,65,11.6,5,1,1,1,0,1
22.2,67.7,31,79,32,18.5,4,0,0,0,0,0
28.2,53.5,40,77,40,10.8,4,0,0,0,0,0
903,36.2,477,85,87,3,5,1,1,1,1,1
27.8,26.5,79,95,82,50.7,5,1,0,1,0,0
11,55.8,63,54,12,10.3,4,0,0,0,1,0
21.5,32,33,91,76,11,5,1,1,0,0,1
813,62.4,131,59,7,3,4,0,1,0,1,1
31.7,30.5,52,92,75,22.2,5,1,1,0,0,1
28.3,78.1,34,75,26,6.7,4,0,1,1,0,0
34.7,38.2,64,91,90,5.6,5,1,0,0,0,0
14.9,61.7,37,47,9,26,4,0,0,0,0,0
31.7,75.6,74,47,13,15.4,4,0,1,1,1,0
31.8,38.6,76,85,67,38.6,5,1,1,1,0,1
35.9,29.5,44,84,48,11.8,5,1,1,0,0,1
937,85.7,291,67,39,2,4,0,1,1,1,0
30.7,28.7,72,92,99,30.8,5,1,0,0,0,0
35.3,27.4,84,82,46,20.5,5,1,1,1,0,1
36.3,31.4,78,90,88,15.2,5,1,1,1,0,1
34,29.2,89,84,59,12.6,5,1,1,1,0,1
33.4,65.2,94,72,29,12.9,4,0,0,0,0,0
2270,54.4,6,64,12,1,4,0,1,0,0,0
29.9,82.8,78,72,15,40,4,0,0,0,0,0
25.2,79,30,48,35,32,4,0,1,1,0,0
17.9,64.4,78,38,40,22.5,4,0,0,0,0,0
852,45.8,261,30,17,3,4,0,0,0,1,0
20.9,33.9,30,86,100,5.5,5,1,0,1,0,0
32.5,37.4,53,82,72,42.1,5,1,0,1,0,0
37,26.6,95,91,72,13.6,5,1,1,1,0,1
1526,87.4,392,70,30,5,4,0,1,1,1,0
16.9,89.9,67,34,6,7.2,4,0,0,0,0,0
616,59.4,679,78,13,3,4,0,0,0,0,0
38.6,29.4,47,89,62,10.3,5,1,1,1,0,1
1599,57.7,61,59,3,6,4,0,1,1,1,0
22.8,57.4,58,66,37,15.4,4,0,0,1,0,0
10.4,53.1,70,75,33,15.2,4,0,0,0,1,0
42.1,33.5,80,94,93,10,5,1,1,1,0,1
36.8,62.8,75,63,31,22.1,4,0,0,0,0,0
2469,31.6,184,91,81,6,5,1,1,1,1,1
1832,29,205,88,82,6,5,1,1,1,0,1
1917,49.3,844,66,2,5,4,0,0,0,0,0
27.7,80.4,90,51,18,13.9,4,0,0,0,0,0
22.7,83.7,91,62,36,24.7,4,0,0,1,0,0
40.1,48.6,81,53,2,47.7,4,0,0,0,0,0
50,54.4,74,80,2,7.9,4,0,1,1,1,0
18.5,72.8,30,34,23,7.8,4,0,0,1,1,0
1156,53.2,104,48,20,5,4,0,1,0,0,0
24.5,39.6,78,86,69,10.3,5,1,1,1,0,1
18.4,46.6,54,79,0,58,4,0,0,0,1,0
44.4,36.5,93,93,89,34.2,5,1,1,1,0,1
1345,89.1,166,70,2,6,4,0,0,0,1,0
38.9,62.4,91,53,23,33.3,4,0,0,0,0,0
624,55.7,28,60,12,1,4,0,0,0,0,0
1091,37.1,91,83,68,1,5,1,1,1,1,1
34.2,85.1,89,34,20,10.7,4,0,0,0,1,0
46.4,30.6,93,85,89,6.7,5,1,1,0,0,1
36.4,68.4,51,31,18,12,4,0,0,0,0,0
35,29.8,34,88,61,13.6,5,1,1,1,1,1
17.4,83.5,30,71,3,32.7,4,0,0,0,0,0
37.1,63.9,94,40,26,36.4,4,0,0,0,0,0
815,58.4,14,53,5,2,4,0,0,0,1,0
36.6,31.9,90,83,93,22.2,5,1,0,0,0,0
40.1,32.1,84,80,81,6.9,5,1,1,1,0,1
20.7,31.6,45,87,98,9.5,5,1,1,1,0,1
13.3,84.4,52,80,14,24,4,0,0,0,0,0
34.1,25.8,40,88,91,10.9,5,1,1,0,0,1
1337,85.9,187,76,35,6,4,0,1,0,1,0
22.2,63.3,40,75,0,36.7,4,0,0,1,0,0
37.3,39.4,67,81,95,25,5,1,0,0,0,0
1469,71.4,271,52,4,2,4,0,0,0,0,0
31.1,67.1,55,43,10,21.2,4,0,0,0,0,0
42.3,27.4,95,87,53,26.7,5,1,1,1,0,1
968,55.8,190,69,38,3,4,0,1,0,0,0
41.4,27.5,40,94,69,15.9,5,1,1,0,0,1
571,60.6,93,49,24,5,4,0,0,0,0,0
2216,32.2,197,90,100,2,5,1,1,1,1,1
593,80.2,326,45,26,6,4,0,1,1,1,0
33.4,26.2,95,89,60,7.7,5,1,1,1,1,1
43.9,36.9,40,93,52,42,5,1,1,1,0,1
322,37,490,92,63,6,5,1,0,1,1,1
20.7,28.5,30,88,46,25.2,5,1,1,0,0,1
825,35.1,301,86,44,5,5,1,1,1,0,1
33.5,56.8,56,57,16,6,4,0,1,1,0,0
36.3,27.3,54,90,66,16.7,5,1,1,0,0,1
39.7,31.2,79,83,50,56,5,1,1,1,0,1
16.5,32,69,92,87,22.7,5,1,0,0,1,0
2406,63,1265,77,11,6,4,0,0,0,0,0
23.5,47.3,95,65,32,12.5,4,0,0,1,1,0
26.6,32.9,94,92,54,43.7,5,1,0,0,0,0
2056,70.1,206,35,40,5,4,0,1,1,0,0
978,87.7,140,77,14,6,4,0,1,1,1,0
36.1,37.8,61,84,71,46,5,1,1,1,0,1
35.8,32.7,95,90,99,40,5,1,1,0,0,1
21.3,31.1,61,85,63,6.9,5,1,1,1,0,1
20,62.6,57,54,19,19,4,0,0,0,0,0
46.6,85.6,60,64,19,40,4,0,0,0,0,0
895,51,148,63,32,5,4,0,0,0,0,0
1920,35.7,161,88,72,1,5,1,1,1,0,1
1893,25.7,13,94,97,4,5,1,1,1,0,1
34.5,83.5,46,39,34,15,4,0,0,0,0,0
36.5,25.8,40,84,86,10.6,5,1,0,1,1,0
27.3,50.8,62,79,22,14.8,4,0,0,0,0,0
35.9,27.6,52,88,95,30.8,5,1,1,1,0,1
37.7,36.9,91,85,83,15.6,5,1,1,1,0,1
24.8,25.1,46,93,46,23.3,5,1,1,0,0,1
25,73.9,40,39,30,23.3,4,0,0,1,0,0
37.6,50,90,65,25,18.3,4,0,0,1,0,0
46.8,69.4,55,32,34,11.5,4,0,0,0,0,0
43.7,40,42,88,67,19.3,5,1,1,0,0,1
35.5,64.2,40,62,8,20,4,0,0,0,0,0
354,67.3,792,40,21,1,4,0,0,0,0,1
37.6,30.4,68,94,59,15.1,5,1,1,0,1,1
18.1,38.1,30,81,86,22.9,5,1,1,0,1,1
26.9,27.6,40,94,82,13.8,5,1,1,1,0,1
1207,25.8,2,90,89,4,5,1,1,1,1,1
982,30.2,693,90,95,4,5,1,1,1,0,1
36.3,46.2,91,39,37,15.5,4,0,0,0,0,0
25.8,39.4,30,83,45,15,5,1,1,1,1,1
36.8,25.6,45,89,50,18.9,5,1,0,1,0,0
26.3,35.3,60,90,82,13.2,5,1,0,1,1,0
37.5,77.8,95,43,35,27.6,4,0,0,0,0,0
36.6,31.2,95,82,48,19,5,1,1,1,0,1
34.3,50.2,62,44,20,17.7,4,0,0,1,0,0
20,66.6,76,66,27,12.5,4,0,0,0,1,0
43.5,28.7,69,90,50,18.3,5,1,1,1,0,1
1509,77.7,269,78,18,2,4,0,1,1,0,0
2080,56,284,64,9,4,4,0,1,1,1,0
30.1,32.9,79,83,81,19.3,5,1,0,0,0,0
2114,27.6,434,91,55,3,5,1,1,1,0,1
12.4,72.3,59,66,6,68,4,0,0,0,0,0
1154,31.5,192,88,91,1,5,1,1,0,0,1
339,64.5,878,37,14,1,4,0,0,0,1,1
1180,34.6,148,87,98,4,5,1,0,1,1,0
1462,32.5,424,86,86,5,5,1,1,1,0,1
20,32.6,58,83,65,9.8,5,1,0,0,0,0
711,39.7,232,81,96,4,5,1,0,0,0,0
41.3,47,66,41,27,13.8,4,0,1,0,0,0
1231,36.7,263,82,60,3,5,1,1,0,1,1
38.6,39.4,68,90,50,34,5,1,1,1,1,1
1749,32.8,255,91,54,3,5,1,1,1,1,1
36.5,34.6,40,82,88,7.4,5,1,1,1,1,1
2166,30.4,204,87,71,3,5,1,1,1,0,1
2030,77.6,267,70,23,1,4,0,0,0,0,0
28.3,39,65,90,97,26.5,5,1,0,0,0,0
39.7,29.4,40,81,92,29.7,5,1,1,0,0,1
21.4,37.3,40,81,83,15.6,5,1,1,1,1,1
20,36,73,95,59,9.6,5,1,0,0,0,0
2412,88.7,12,43,33,3,4,0,1,0,0,1
864,35.3,563,86,72,4,5,1,0,1,0,0
36.1,56.8,74,59,31,56.7,4,0,0,0,0,0
39,39.7,40,88,82,40,5,1,1,1,0,1
34.6,31.5,64,82,89,10.5,5,1,1,1,0,1
34.7,29.1,33,80,47,16.2,5,1,1,0,0,1
399,37,536,93,77,2,5,1,0,0,1,0
36.3,76.6,30,34,25,7.3,4,0,0,0,0,0
28.8,71.1,85,34,12,13.3,4,0,0,1,0,0
33.3,29.5,72,93,98,12.8,5,1,1,1,1,1
39.8,34.5,83,85,75,20,5,1,1,1,0,1
850,33.6,124,90,79,4,5,1,1,0,0,1
26.5,63.2,63,75,34,10.2,4,0,0,1,1,0
28.2,27.4,30,86,87,19.1,5,1,0,0,0,0
20,38.5,85,85,81,35.6,5,1,0,1,0,0
29.3,27.9,81,80,70,58,5,1,0,0,0,0
27.2,63.5,30,78,34,50.8,4,0,0,1,0,0
1810,26,310,84,81,4,5,1,1,1,1,1
23.1,35.4,30,90,74,6.7,5,1,1,1,0,1
14.6,85.3,44,78,23,5.3,4,0,0,0,0,0
29.1,65.6,53,35,38,26.7,4,0,0,0,0,0
22.8,34.1,42,82,86,35.4,5,1,0,1,0,0
43.8,55.5,82,53,3,56,4,0,0,0,0,0
20.8,45.2,30,43,12,34,4,0,0,0,1,0
22.8,85.3,80,73,5,19.3,4,0,0,0,0,0
37.3,29.1,44,87,65,18.9,5,1,1,1,0,1
24.5,27.2,42,90,71,13,5,1,1,0,0,1
35.4,27.9,92,92,86,20.3,5,1,1,1,0,1
27.4,46.9,52,38,11,6.2,4,0,1,0,0,0
16.7,53.4,69,33,16,28,4,0,1,1,1,0
50,60.4,70,39,12,18.5,4,0,0,1,0,0
1931,28.8,154,87,42,6,5,1,1,1,1,1
27,25.7,30,82,53,20,5,1,0,1,0,0
17.5,33.3,38,91,58,8.1,5,1,1,1,0,1
23.8,35.4,48,94,88,12,5,1,0,0,0,0
35.8,32.6,67,86,80,60,5,1,1,1,0,1
39.8,84.2,64,59,27,5,4,0,0,0,1,0
35.9,68.8,62,47,1,30.8,4,0,1,1,0,0
2367,83,82,72,23,3,4,0,1,0,0,0
43.8,37,90,88,92,15.7,5,1,0,1,0,0
48.4,65.1,89,70,36,30.8,4,0,0,0,0,0
41.6,33,94,90,73,16,5,1,1,0,0,1
29.3,46.8,46,47,5,35.3,4,0,0,1,0,0
1018,60.6,305,43,1,4,4,0,1,1,0,0
33,37.8,75,91,72,36.4,5,1,0,0,0,0
38.4,82.2,49,46,11,16.3,4,0,0,0,0,0
37.9,39.8,40,87,86,16,5,1,0,0,0,0
13.3,60.6,59,65,25,19.2,4,0,0,1,1,0
416,71,116,71,24,6,4,0,1,0,1,0
14.8,30.7,30,88,55,11.5,5,1,1,1,0,1
37.6,33.3,54,81,51,19.4,5,1,1,1,0,1
15.5,34.4,31,89,83,16.7,5,1,0,1,1,0
33.1,36.4,60,86,59,34.2,5,1,1,0,0,1
630,45.1,425,59,27,5,4,0,0,0,0,0
1125,57.1,14,59,21,6,4,0,1,1,0,0
37.7,47.4,80,37,28,15.8,4,0,0,0,0,0
2076,25.2,793,81,83,5,5,1,0,0,0,0
29,75,40,63,20,22,4,0,0,0,0,0
302,70.5,513,55,34,5,4,0,0,0,0,1
1007,35.7,377,94,92,6,5,1,0,1,1,0
16.9,34.3,30,88,67,12.9,5,1,0,0,0,0
40.4,87.5,50,72,9,45.7,4,0,0,0,0,0
12.9,47.1,67,60,8,13.7,4,0,0,0,0,0
32,53.6,81,69,22,32.6,4,0,1,1,0,0
38.6,32.6,30,86,79,8.8,5,1,1,0,0,1
20,27.4,71,84,90,12.8,5,1,1,1,0,1
2217,27.9,324,94,53,3,5,1,0,0,0,0
36.6,36.7,40,87,89,6.8,5,1,1,1,0,1
35.5,83.4,58,77,37,8.6,4,0,0,1,1,0
303,26,771,84,59,4,5,1,1,1,1,1
1029,33.8,241,89,96,5,5,1,1,1,0,1
37.3,84.2,95,79,33,67.5,4,0,0,1,0,0
2315,70.8,326,60,38,2,4,0,0,0,0,0
16,81.4,43,73,17,12.5,4,0,0,1,0,0
27.6,75.6,43,52,2,16.5,4,0,1,1,0,0
23,51.6,94,44,39,26.7,4,0,0,0,0,0
43.1,85.9,79,76,16,5.4,4,0,0,1,0,0
36.9,59.5,91,56,18,24.2,4,0,0,0,0,0
34.1,29.1,93,83,56,18.2,5,1,1,1,0,1
26.4,39.9,86,83,86,13.7,5,1,1,1,0,1
21.8,26.2,30,83,93,25.5,5,1,0,0,0,0
39,38.9,43,94,46,26,5,1,1,0,0,1
835,80.8,395,58,34,4,4,0,1,1,0,0
796,64.8,89,38,15,4,4,0,1,0,0,0
29.2,77.3,77,47,2,28.6,4,0,0,0,0,0
20,52.6,95,31,11,31.1,4,0,0,0,0,0
20.4,54.5,49,53,13,36,4,0,0,1,0,0
2328,55.3,2,32,30,6,4,0,0,0,0,0
15,69.8,30,61,19,10,4,0,0,1,0,0
18.3,60.2,64,41,38,23.5,4,0,0,1,0,0
21.4,67.7,73,61,38,20,4,0,0,0,0,0
17.5,73.2,51,44,18,10.4,4,0,0,0,0,0
30,82.4,60,56,2,51.8,4,0,0,0,0,0
32.5,61.8,30,72,3,23,4,0,1,0,0,0
775,31.5,60,83,74,6,5,1,0,0,0,0
34.4,80,41,48,33,28.9,4,0,0,0,0,0
599,70.2,326,78,1,2,4,0,0,0,1,0
35.6,35.5,77,85,60,14.8,5,1,0,0,1,0
44.4,31.8,36,84,87,33.3,5,1,1,1,0,1
30.5,57.3,86,32,14,20.5,4,0,0,0,0,0
37,38.1,89,83,61,28.8,5,1,0,0,0,0
32.3,28,63,88,58,13.3,5,1,1,1,0,1
40.7,30.7,55,82,76,10.4,5,1,0,0,0,0
1063,87.9,39,54,13,1,4,0,1,0,0,0
46.6,47.7,60,49,2,15.9,4,0,1,1,0,0
834,79,60,41,4,1,4,0,0,0,0,0
22.4,36.8,30,87,83,20,5,1,1,1,0,1
50,81.3,47,52,3,33.8,4,0,0,0,0,0
20.7,46.6,30,57,10,34,4,0,0,0,0,0
31.9,28.2,47,85,96,65,5,1,0,0,0,0
2479,81.3,1011,58,8,1,4,0,0,0,0,0
2165,83.4,153,30,28,1,4,0,1,0,0,0
31.3,50.2,30,34,37,15.7,4,0,0,0,1,0
17.5,84.3,65,74,9,20,4,0,0,0,0,0
22.4,58.4,63,49,11,25,4,0,0,0,0,0
36.9,88.9,74,32,23,5,4,0,1,1,1,0
40,48.5,95,45,19,5,4,0,0,0,1,0
31.9,67.3,30,39,35,8.9,4,0,0,0,0,0
733,67.2,170,69,16,4,4,0,1,0,0,0
15.1,34.3,30,92,92,21.1,5,1,0,0,0,0
633,30.5,84,93,65,1,5,1,0,0,0,0
29.7,83.6,71,66,36,8.4,4,0,0,0,0,0
1846,31.5,103,82,89,5,5,1,0,1,0,0
47.7,45.1,88,61,8,25.9,4,0,0,0,0,0
20.7,25.6,40,91,48,18.6,5,1,0,0,0,0
833,79.2,111,69,12,4,4,0,1,1,1,0
31.1,58,69,37,1,51.2,4,0,0,0,0,0
2163,51.6,290,79,10,2,4,0,0,0,0,0
45.1,71.1,74,34,39,22.9,4,0,0,0,0,0
20,45.8,65,63,22,24.5,4,0,0,1,0,0
2414,69.1,504,57,3,2,4,0,0,0,1,1
41.3,39.4,40,86,66,19.1,5,1,1,1,0,1
35,38.7,62,86,98,20,5,1,0,0,1,0
28.4,54.4,52,35,21,37.5,4,0,0,0,0,0
24.4,36.7,68,81,96,20,5,1,0,0,0,0
15.8,26,30,92,41,21.4,5,1,0,0,0,0
20,88.3,87,51,27,15.4,4,0,0,0,0,0
26,35,86,91,42,31.8,5,1,1,1,0,1
34.7,31.9,76,85,83,27.3,5,1,0,1,0,0
38,71.5,40,64,33,10,4,0,0,0,0,0
25,25.1,78,87,51,36.1,5,1,1,1,1,1
21.6,77.9,67,76,12,11.7,4,0,0,0,0,0
35.4,34.3,40,93,55,20.9,5,1,1,0,0,1
17,84.5,37,44,25,32,4,0,0,0,0,0
23.3,30.3,41,91,57,15.3,5,1,1,1,0,1
1538,29.1,193,87,76,4,5,1,1,1,1,1
35.4,60.9,86,78,20,28,4,0,1,0,0,0
18.7,39.3,36,91,65,48,5,1,1,0,1,1
35.3,65.6,40,65,25,36,4,0,1,0,1,0
42.5,31.1,80,81,60,30.9,5,1,0,1,0,0
1547,35.5,818,83,93,2,5,1,1,1,0,1
533,84.1,229,77,37,2,4,0,1,1,0,0
1599,84.3,1330,78,6,5,4,0,1,0,0,0
37.2,32.1,73,83,60,17.2,5,1,0,0,0,0
22.9,79.5,55,76,36,10.4,4,0,0,0,0,0
34.7,25.4,41,86,75,24,5,1,0,0,0,0
25,39,55,85,51,41.4,5,1,0,1,0,0
50,73.8,76,46,29,17.2,4,0,1,1,0,0
27.8,25.8,69,88,76,31.7,5,1,0,0,0,0
25.1,78.9,30,59,38,28,4,0,1,0,1,0
40.2,30.6,40,86,64,11.9,5,1,1,0,0,1
27.9,37.3,40,92,69,29.1,5,1,1,1,0,1
23.6,86.3,40,75,39,30,4,0,1,1,0,0
29.9,27.8,88,92,64,17.4,5,1,0,0,0,0
776,29.7,199,92,72,3,5,1,1,1,1,1
986,28.7,581,88,73,3,5,1,1,0,0,1
32.6,88.9,62,54,14,16,4,0,1,1,0,0
11.9,89.7,30,76,14,19.2,4,0,0,0,0,0
38.3,67,40,63,34,17.5,4,0,0,0,0,0
34.8,31.6,80,91,73,40,5,1,0,1,1,0
32.8,67,87,56,14,13.3,4,0,1,1,0,0
32.6,34.5,30,90,45,40,5,1,0,1,0,0
1848,84,72,72,25,1,4,0,1,1,1,0
25,27.8,30,81,81,20,5,1,1,0,0,1
936,90,479,72,38,1,4,0,1,1,0,0
28,51.9,42,40,27,26.7,4,0,1,0,1,0
38.3,39.9,71,89,74,30,5,1,0,0,1,0
2133,63.7,272,40,37,6,4,0,1,1,1,0
15.9,58.3,40,33,18,14.4,4,0,0,0,1,0
382,30.5,3,85,76,5,5,1,0,0,0,1
25.1,81.7,30,48,33,40,4,0,0,0,1,0
25,50.1,63,36,20,23.4,4,0,0,1,0,0
26.7,33.1,30,84,57,16.2,5,1,1,0,0,1
28.5,56.9,91,47,30,10.1,4,0,0,0,0,0
22.5,69.8,43,74,7,16.2,4,0,0,1,0,0
31,34.8,30,86,64,16.5,5,1,0,1,0,0
25,25.4,71,81,63,30,5,1,0,1,0,0
20,35.9,40,93,62,11.4,5,1,0,1,0,0
22,72.1,32,49,7,50,4,0,0,0,0,0
2485,46.8,16,51,28,2,4,0,0,0,0,0
21,76,57,71,4,20,4,0,0,0,0,0
12,26.5,30,91,79,16.7,5,1,0,0,1,0
28.2,27.5,91,81,94,23.9,5,1,1,0,0,1
34.5,88.1,90,55,31,17.2,4,0,0,0,0,0
381,54.7,39,71,35,3,4,0,1,0,0,1
25.1,53.4,79,40,22,30.6,4,0,1,0,0,0
844,88.7,843,33,31,3,4,0,0,0,0,0
2219,25.5,172,91,72,3,5,1,1,1,1,1
1666,32.3,311,81,44,3,5,1,1,1,1,1
41.8,25.6,40,94,65,9.4,5,1,1,0,1,1
25.4,48.9,95,53,22,32.6,4,0,0,0,0,0
43.3,26.6,40,85,62,23.5,5,1,1,1,0,1
38,31.3,69,92,56,16,5,1,1,0,0,1
2480,47.3,164,32,4,6,4,0,0,0,0,0
33.9,30.5,40,88,61,22.9,5,1,0,1,0,0
375,29.3,426,85,81,1,5,1,1,1,1,1
493,77.5,201,56,18,3,4,0,0,0,0,1
24.2,51.4,49,32,34,17.6,4,0,0,0,0,0
19.7,32.6,38,93,86,34,5,1,1,1,0,1
36.9,34.3,80,88,75,54,5,1,1,0,0,1
21,29.4,72,95,48,10.1,5,1,0,1,1,0
2299,46.3,31,80,6,6,4,0,0,0,0,0
345,71,26,61,2,3,4,0,1,1,1,0
33.3,46.8,30,79,29,18.1,4,0,0,1,0,0
50,40,30,91,45,17.3,5,1,1,0,0,1
35.9,29.1,65,90,71,28.6,5,1,1,0,0,1
39.6,38.8,74,92,91,22.2,5,1,0,0,0,0
35.7,26.2,30,80,43,18.5,5,1,1,0,1,1
27.1,75.1,58,49,9,8.1,4,0,1,1,0,0
18.1,57.1,36,74,23,22,4,0,0,0,1,0
20,73.1,71,70,34,14.9,4,0,0,0,0,0
29.7,82.4,95,42,4,29,4,0,1,1,0,0
25.5,57.6,80,53,13,21.8,4,0,0,0,0,0
19.7,50.5,30,58,1,24.6,4,0,0,0,0,0
10,69.6,42,48,27,40,4,0,0,0,1,0
1112,72.8,627,61,2,3,4,0,1,0,0,0
36.4,36.3,95,85,44,5.1,5,1,0,1,0,0
25.5,26.5,30,82,77,12.2,5,1,1,1,0,1
1414,65.8,419,31,24,2,4,0,0,0,0,0
36.2,83,64,38,0,5,4,0,0,1,0,0
28.1,37.2,40,93,89,14,5,1,1,1,0,1
44.5,78.9,51,67,17,12.3,4,0,0,0,0,0
684,52.6,546,66,12,1,4,0,0,0,0,0
35,37,76,82,92,33.7,5,1,1,1,0,1
31.2,38.6,40,87,97,20,5,1,0,0,0,0
25.4,86.7,89,80,35,16.8,4,0,0,0,0,0
1672,53.4,1,36,9,1,4,0,1,1,0,0
887,37.7,280,94,59,5,5,1,0,0,1,0
36.1,65.9,69,44,2,5,4,0,0,1,0,0
717,25.2,123,90,40,2,5,1,1,1,1,1
1144,72.6,41,38,34,4,4,0,1,0,1,0
45.4,25.1,31,89,41,5.1,5,1,0,0,0,0
29.9,34.8,47,86,99,20.3,5,1,1,1,0,1
24.5,81.4,59,41,28,25.9,4,0,0,0,0,0
39.4,59,40,79,5,33.5,4,0,0,0,0,0
35,27.6,81,88,60,35.8,5,1,0,1,0,0
35.2,27.6,95,90,72,41.7,5,1,1,1,0,1
560,64.2,205,49,37,5,4,0,0,0,0,1
27.3,33.2,44,84,45,28.2,5,1,1,0,0,1
36.8,55.1,41,61,10,5,4,0,1,1,0,0
30.5,47,65,46,35,11.1,4,0,0,0,0,0
1685,32.3,135,92,100,6,5,1,1,1,0,1
1044,32.8,229,83,72,6,5,1,1,1,0,1
44.4,39.4,65,93,73,28.8,5,1,0,1,0,0
1331,72.7,122,77,22,3,4,0,0,0,0,0
25.4,89.7,77,60,23,13.3,4,0,0,0,0,0
26.8,30.7,40,92,69,21.5,5,1,1,1,0,1
