elevation,slope,waterDistance,vegetationCoverage,rainfall,duration,rockType,landslide,debris_flow,barrier_lake,torrential_flood,water_logging
800,21,55,67,63,9,1,1,0,1,1,1
790,20,50,65,66,8.5,1,1,0,1,1,1
840,25,75,73,79,11,3,1,0,1,1,1
780,19,45,63,69,8,2,1,0,1,1,1
770,18,40,60,59,7.5,1,1,0,1,1,1
760,17,35,58,54,7,1,1,0,1,1,1
750,16,30,55,61,6.5,1,1,0,1,1,1
850,26,80,75,69,11.5,3,1,0,1,1,1
740,15,25,53,70,6,1,1,0,1,1,1
730,14,20,50,79,5.5,1,1,0,1,1,1
720,22,55,65,76,9,2,1,0,1,1,1
840,25,75,72,77,10.5,3,1,0,1,1,1
790,23,65,68,55,9.5,5,1,0,1,1,1
810,24,70,70,69,10,5,1,0,1,1,1
800,23,65,68,50,9.5,5,1,0,1,1,1
820,24,75,72,59,10.5,5,1,0,1,1,1
780,22,60,67,56,9,2,1,0,1,1,1
770,21,55,65,73,8.5,5,1,0,1,1,1
760,20,50,63,59,8,1,1,0,1,1,1
750,19,45,60,56,7.5,2,1,0,1,1,1
740,18,40,58,65,7,1,1,0,1,1,1
730,17,35,55,68,6.5,1,1,0,1,1,1
720,16,30,53,72,6,1,1,0,1,1,1
710,15,25,50,68,5.5,1,1,0,1,1,1
600,10,30,45,52,6.5,1,1,0,1,1,1
590,9,25,43,72,6,1,1,0,1,1,1
580,8,20,40,73,5.5,1,1,0,1,1,1
570,7,15,38,77,5,1,1,0,1,1,1
560,6,10,35,65,4.5,1,1,0,1,1,1
785,22.5,62,68.5,56,9.2,2,1,0,1,1,1
595,9.5,32,44,79,6.2,1,1,0,1,1,1
945,28.5,82,80.5,51,12.8,3,1,0,1,1,1
925,27.5,78,79.5,60,12.2,3,1,0,1,1,1
990,32.5,92,85.5,71,14.8,2,1,0,1,1,1
765,25.5,72,71,50,9.8,2,1,0,1,1,1
780,26,75,72,74,10.2,2,1,0,1,1,1
420,1.5,300,15,53,3,1,1,0,1,1,1
430,2,250,20,55,2,2,1,0,1,1,1
440,1,400,10,64,4,1,1,0,1,1,1
435,1.2,350,12,78,3,2,1,0,1,1,1
410,0.8,150,8,73,5,2,1,0,1,1,1
415,2.5,200,25,63,2,1,1,0,1,1,1
450,3,500,18,67,3,2,1,0,1,1,1
425,1,100,5,75,4,1,1,0,1,1,1
430,2.2,300,22,63,2,1,1,0,1,1,1
420,1.8,280,15,79,3,2,1,0,1,1,1
415,0.9,220,10,55,4,1,1,0,1,1,1
460,2,320,25,59,2,2,1,0,1,1,1
455,2.5,260,20,70,2,1,1,0,1,1,1
430,1.5,380,15,79,3,1,1,0,1,1,1
410,2,180,22,67,2,2,1,0,1,1,1
405,1.8,120,12,55,3,2,1,0,1,1,1
445,2.2,450,30,78,3,1,1,0,1,1,1
450,1,290,15,61,5,2,1,0,1,1,1
420,0.7,320,8,52,6,1,1,0,1,1,1
415,1.2,240,20,54,2,1,1,0,1,1,1
410,1,260,18,51,3,2,1,0,1,1,1
440,0.8,500,10,66,5,1,1,0,1,1,1
465,2.5,350,25,55,2,2,1,0,1,1,1
400,0.6,100,5,62,6,2,1,0,1,1,1
410,1,200,10,58,4,1,1,0,1,1,1
425,1.2,300,15,77,2,1,1,0,1,1,1
415,0.9,180,8,66,5,2,1,0,1,1,1
410,0.5,150,5,71,6,1,1,0,1,1,1
420,0.8,220,8,65,5,2,1,0,1,1,1
415,0.7,200,7,79,5,1,1,0,1,1,1
420,0.6,250,6,57,6,2,1,0,1,1,1
418,0.5,230,5,51,6,1,1,0,1,1,1
417,0.5,220,5,58,6,2,1,0,1,1,1
419,0.6,240,6,53,6,1,1,0,1,1,1
425,0.8,280,8,63,5,2,1,0,1,1,1
430,1.5,320,20,67,3,1,1,0,1,1,1
420,0.9,180,8,53,5,1,1,0,1,1,1
425,0.8,200,7,65,5,2,1,0,1,1,1
428,0.7,220,6,61,5,1,1,0,1,1,1
430,0.6,250,6,63,5,2,1,0,1,1,1
435,1,300,10,65,4,1,1,0,1,1,1
440,1,350,15,61,4,2,1,0,1,1,1
420,0.8,180,7,72,5,1,1,0,1,1,1
422,0.7,200,6,60,5,2,1,0,1,1,1
415,0.9,160,8,78,5,1,1,0,1,1,1
425,1,220,10,79,4,2,1,0,1,1,1
420,0.7,200,7,69,5,1,1,0,1,1,1
418,0.6,190,6,58,5,2,1,0,1,1,1
417,0.5,180,5,69,6,1,1,0,1,1,1
420,1.2,210,9,76,4,2,1,0,1,1,1
415,1,250,10,50,4,1,1,0,1,1,1
430,1.5,280,15,65,3,1,1,0,1,1,1
440,2,320,20,72,2,2,1,0,1,1,1
410,1.8,180,15,75,3,1,1,0,1,1,1
415,2.2,220,18,54,3,2,1,0,1,1,1
405,1.2,300,12,69,4,1,1,0,1,1,1
420,1,240,10,59,4,2,1,0,1,1,1
418,0.9,230,9,55,4,1,1,0,1,1,1
415,1,220,10,72,4,2,1,0,1,1,1
412,0.8,210,8,54,5,1,1,0,1,1,1
445,1.5,350,15,76,2,1,1,0,1,1,1
410,0.7,200,7,58,5,2,1,0,1,1,1
420,2,260,20,54,2,1,1,0,1,1,1
405,0.6,300,6,67,6,2,1,0,1,1,1
400,0.5,320,5,70,6,1,1,0,1,1,1
395,0.8,350,7,70,6,2,1,0,1,1,1
410,0.7,280,6,79,6,1,1,0,1,1,1
440,1,400,20,65,4,2,1,0,1,1,1
410,1,250,10,71,4,1,1,0,1,1,1
400,0.5,150,5,74,6,2,1,0,1,1,1
398,0.5,140,5,76,6,1,1,0,1,1,1
395,0.6,100,5,73,6,2,1,0,1,1,1
402,0.7,200,6,74,6,1,1,0,1,1,1
415,2,220,20,72,2,2,1,0,1,1,1
410,0.9,100,8,66,5,1,1,0,1,1,1
412,2.2,240,22,55,2,2,1,0,1,1,1
400,0.8,50,5,65,6,1,1,0,1,1,1
435,2.5,300,25,74,2,2,1,0,1,1,1
430,1.8,280,20,60,3,1,1,0,1,1,1
432,2,290,22,57,2,2,1,0,1,1,1
415,0.9,180,8,51,5,1,1,0,1,1,1
435,2.2,320,22,59,2,2,1,0,1,1,1
420,2,260,20,57,2,1,1,0,1,1,1
440,1.5,350,18,75,2,2,1,0,1,1,1
445,2,330,20,58,2,1,1,0,1,1,1
442,1.8,310,18,59,2,2,1,0,1,1,1
430,2.5,380,25,70,3,1,1,0,1,1,1
445,1.5,340,20,56,2,2,1,0,1,1,1
448,2,360,22,52,2,1,1,0,1,1,1
415,2.2,220,22,79,2,2,1,0,1,1,1
410,1.8,260,18,54,3,1,1,0,1,1,1
460,2,400,25,76,2,2,1,0,1,1,1
445,1,320,15,55,5,1,1,0,1,1,1
405,1.2,150,12,75,4,2,1,0,1,1,1
408,1.5,280,15,79,3,1,1,0,1,1,1
390,2.5,400,20,75,3,2,1,0,1,1,1
385,2.2,350,18,60,3,1,1,0,1,1,1
440,1.5,300,15,80,2,2,1,0,1,1,1
450,2,400,30,56,2,1,1,0,1,1,1
445,2.2,380,35,72,2,2,1,0,1,1,1
442,1.8,360,25,68,2,1,1,0,1,1,1
446,2,370,28,69,2,2,1,0,1,1,1
444,1.5,350,25,54,2,1,1,0,1,1,1
